2021-10-28T22:16:17.685+09:00,82105,KeyEvent,110:78:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:16:17.837+09:00,82105,KeyEvent,100:68:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:16:17.950+09:00,82105,KeyEvent,105:73:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:16:18.088+09:00,82105,KeyEvent,116:84:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:16:18.174+09:00,82105,KeyEvent,105:73:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:16:18.253+09:00,82105,KeyEvent,111:79:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:16:18.391+09:00,82105,KeyEvent,110:78:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:16:18.651+09:00,82105,KeyEvent,10:10:0,,,,,-1,-1,
2021-10-28T22:16:22.448+09:00,82105,KeyEvent,65535:17:2,8__Player,Editor,C:/Users/82105/Desktop/JAVA/8__Player/src/SearchCondition.java,,0,0,Default task
2021-10-28T22:16:22.514+09:00,82105,Action,EditorPaste,8__Player,Editor,C:/Users/82105/Desktop/JAVA/8__Player/src/SearchCondition.java,,0,0,Default task
2021-10-28T22:16:22.537+09:00,82105,KeyEvent,22:86:2,8__Player,Editor,C:/Users/82105/Desktop/JAVA/8__Player/src/SearchCondition.java,,16,1,Default task
2021-10-28T22:16:29.653+09:00,82105,Action,editRunConfigurations,8__Player,Editor,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:16:30.653+09:00,82105,KeyEvent,27:27:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:16:38.093+09:00,82105,KeyEvent,65535:17:2,8__Player,Editor,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerSearchPredictFactory.java,PlayerSearchPredictFactory::query,1,4,Default task
2021-10-28T22:16:38.179+09:00,82105,Action,EditorPaste,8__Player,Editor,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerSearchPredictFactory.java,PlayerSearchPredictFactory::query,1,4,Default task
2021-10-28T22:16:38.192+09:00,82105,KeyEvent,22:86:2,8__Player,Editor,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerSearchPredictFactory.java,,3,5,Default task
2021-10-28T22:16:42.477+09:00,82105,Action,EditorEnter,8__Player,Editor,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,26,Default task
2021-10-28T22:16:42.483+09:00,82105,KeyEvent,10:10:0,8__Player,Editor,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,1,4,Default task
2021-10-28T22:16:42.604+09:00,82105,KeyEvent,65535:17:2,8__Player,Editor,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,1,4,Default task
2021-10-28T22:16:42.664+09:00,82105,Action,EditorPaste,8__Player,Editor,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,1,4,Default task
2021-10-28T22:16:42.672+09:00,82105,KeyEvent,22:86:2,8__Player,Editor,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,3,5,Default task
2021-10-28T22:16:57.941+09:00,82105,Action,NewClass,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,5,0,Default task
2021-10-28T22:16:59.230+09:00,82105,KeyEvent,65535:16:1,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,5,0,Default task
2021-10-28T22:16:59.317+09:00,82105,KeyEvent,80:80:1,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,5,0,Default task
2021-10-28T22:16:59.632+09:00,82105,KeyEvent,108:76:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,5,0,Default task
2021-10-28T22:16:59.859+09:00,82105,KeyEvent,97:65:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,5,0,Default task
2021-10-28T22:16:59.971+09:00,82105,KeyEvent,121:89:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,5,0,Default task
2021-10-28T22:17:00.160+09:00,82105,KeyEvent,101:69:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,5,0,Default task
2021-10-28T22:17:00.288+09:00,82105,KeyEvent,114:82:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,5,0,Default task
2021-10-28T22:17:00.881+09:00,82105,KeyEvent,65535:16:1,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,5,0,Default task
2021-10-28T22:17:01.019+09:00,82105,KeyEvent,82:82:1,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,5,0,Default task
2021-10-28T22:17:01.320+09:00,82105,KeyEvent,101:69:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,5,0,Default task
2021-10-28T22:17:01.547+09:00,82105,KeyEvent,112:80:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,5,0,Default task
